name,rest_id,city,area,rating,cuisine,cost_for_two,del_time,max_del_time,min_del_time,loc,disc_meta,disc_type,disc_op_type,fee,menu_link,slug
Cake Factory,320296,1,HSR,--,"['Bakery', 'Desserts']",350.0,34,34,34,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,25.0,,cake-factory-hsr-hsr
Bindu Garden Family Restaurant,45885,1,HSR,--,"['Chinese', 'North Indian']",300.0,34,34,34,Parangipalya,,,,28.0,,bindu-garden-bar-restaurant-hsr-hsr
Nashta Express,280576,1,HSR,4.1,"['Home Food', 'Healthy Food', 'Indian']",200.0,33,33,33,"Link Rd, BDA Layout",30% off | Use SWIGGYIT,Percentage,RESTAURANT,25.0,,breakfast-experiment-by-ola-foods-link-rd-bda-layout-hsr
Kolkata Biryani & Kati Roll,196348,1,HSR,--,['Indian'],300.0,25,25,25,HSR,,,,25.0,,kolkata-biryani-&-kati-roll-hsr-hsr
Kolkata Rolls & Fast Food,77873,1,HSR,3.1,['Fast Food'],150.0,29,29,29,Anki Reddy Bavana Parangi Palya,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,kolkata-rolls-fast-food-hsr-1-hsr
Kolkata Biryani,175523,1,HSR,--,"['Biryani', 'Chinese', 'Fast Food']",300.0,27,27,27,,,,,25.0,,kolkata-biryani-hsr
SoupWala,303870,1,HSR,4.0,"['Indian', 'Chinese', 'Fast Food']",200.0,34,34,34,HSR,25% off on all orders,Percentage,RESTAURANT,28.0,,soupwala-hsr-hsr
Frozen Bottle,107708,1,Bellandur Sarjapur,4.2,"['Beverages', 'Ice Cream', 'Desserts']",250.0,26,26,26,Harlur Road,50% off | Use SPECIALS,Percentage,RESTAURANT,28.0,,frozen-bottle-sarjapur-disabled-2
Sundae Everyday Ice Creams,255298,1,Bellandur Sarjapur,4.2,"['Desserts', 'Ice Cream']",200.0,24,24,24,Bellandur Sarjapur,60% off | Use DEAL60,Percentage,RESTAURANT,0.0,,sundae-everyday-bellandur-sarjapur-bellandur-sarjapur
KINGS OF TANDOORI,261587,1,Bellandur Sarjapur,--,"['Indian', 'Tandoor', 'North Indian', 'Chinese', 'Beverages', 'Biryani']",199.0,36,36,36,Kasavanahalli main road,25% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,kings-of-tandoori-bellandur-sarjapur-bellandur-sarjapur
Vijayawada Style,157341,1,Electronic City,3.2,['Indian'],360.0,33,33,33,"electronics city, Phase 2",30% off on orders above ₹189,Percentage,RESTAURANT,25.0,,vijayawada-style-banaswadi
Lassi Magic,121709,1,Kudlu Gate,--,"['American', 'Desserts', 'Fast Food', 'Beverages']",105.0,30,30,30,Kudlu_gate,,,,25.0,,lassi-magic-kudlu_gate
Natural Ice Cream,248725,1,HSR,4.7,['Ice Cream'],150.0,35,35,35,"7th Sector, HSR Layout",30% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,natural-ice-cream-7th-sector-hsr-layout-hsr
Home Plate,288681,1,HSR,4.4,"['Home Food', 'North Indian', 'Healthy Food', 'Beverages', 'Thalis', 'Indian', 'South Indian', 'Combo', 'Punjabi']",160.0,28,28,28,HSR,40% off | Use SPECIALS,Percentage,RESTAURANT,0.0,,one-plate-by-canteen-central-hsr-hsr
The Belgian Waffle Co.,47864,1,HSR,4.4,"['Desserts', 'Beverages']",200.0,35,35,35,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,the-belgian-waffle-company-hsr-hsr
BOWLSS OF BLISS,319078,1,HSR,5.0,['Ice Cream'],200.0,30,30,30,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,25.0,,bowlss-of-bliss-hsr-hsr
CREAMS & BITES,321000,1,HSR,--,['Ice Cream'],200.0,26,26,26,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,25.0,,creams-&-bites-hsr-hsr
Cocazy Ice Creams,260642,1,HSR,--,"['Desserts', 'Ice Cream']",250.0,34,34,34,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,25.0,,cocazy-hsr-hsr-2
FROST	&	FEATHER,280283,1,HSR,4.1,"['Pizzas', 'Beverages', 'Ice Cream', 'American', 'Continental', 'Desserts']",300.0,46,46,46,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,25.0,,frost	&	feather-hsr-hsr
Barbeque Delight,25797,1,Bellandur Sarjapur,4.0,"['Arabian', 'Chinese', 'Biryani', 'Desserts', 'Ice Cream', 'South Indian', 'Fast Food']",500.0,36,36,36,AMRITHA COLLEGE ROAD,40% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,barbeque-delight-sarjapur-sarjapur
Amigos Chef,327399,1,Bellandur Sarjapur,4.5,"['Fast Food', 'Snacks', 'Beverages']",300.0,35,35,35,Bellandur Sarjapur,,,,25.0,,amigos-chef-bellandur-sarjapur-bellandur-sarjapur
Fish & Fries,287,1,HSR,4.2,"['Seafood', 'Bengali', 'Thalis', 'Biryani', 'Continental', 'Indian', 'Fast Food', 'Steakhouse']",300.0,33,33,33,Sector 2,20% off | Use SWIGGYIT,Percentage,RESTAURANT,25.0,,fish-fries-sector-2-hsr
Kia's Kitchen,61979,1,HSR,--,"['Indian', 'Chinese', 'Thalis', 'Biryani']",250.0,26,26,26,27th main,,,,25.0,,kias-kitchen-hsr-hsr
Bombay Kulfis,40671,1,HSR,--,"['Desserts', 'Ice Cream', 'Sweets']",100.0,26,26,26,"Sector 2, HSR",40% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,bombay-kulfis-hsr-harlur-road-hsr
Munchies By Kapoor Aunty,304085,1,HSR,--,['Snacks'],400.0,26,26,26,HSR,,,,25.0,,munchies-by-kapoor-aunty-hsr-hsr
Riddhi Food Grand,235238,1,Bellandur Sarjapur,--,"['Indian', 'Chinese', 'Tandoor', 'Biryani', 'North Indian']",149.0,35,35,35,Kasavanahalli Main Road,25% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,riddhi-food-grand-kasavanahalli-main-road-kasavanahalli-main-road
Mirchies,303618,1,HSR,4.2,"['Indian', 'Combo', 'North Indian', 'Chinese']",250.0,43,43,43,Mangammanapalya,10% off on orders above ₹90,Percentage,RESTAURANT,28.0,,mirchies-hsr-hsr
Crazy Oven,107302,1,Kudlu Gate,--,['Bakery'],250.0,38,38,38,"Munireddy layout, GB palya",50% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,crazy-oven-bengaluru-karnataka-hsr
Mira's Ranna Ghor,263366,1,Kudlu Gate,4.0,['Bengali'],250.0,41,41,41,HSR,,,,28.0,,mira's-ranna-ghor-hsr-hsr
Burger It Up,238142,1,Bellandur Sarjapur,4.1,"['Continental', 'American', 'Desserts', 'Fast Food', 'Beverages', 'Snacks']",400.0,34,34,34,Bellandur Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,burger-it-up-bellandur-sarjapur-bellandur-sarjapur
The Dessert Zone,277945,1,Bellandur Sarjapur,4.3,"['Desserts', 'Bakery', 'Ice Cream', 'American', 'British', 'Combo', 'Snacks', 'Beverages']",300.0,31,31,31,Bellandur Sarjapur,30% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,the-jar-factory-bellandur-sarjapur-bellandur-sarjapur
Cupcake Bliss Cakes & Desserts,60657,1,Bellandur Sarjapur,4.2,"['Desserts', 'Ice Cream', 'Bakery', 'American', 'British', 'Combo', 'Snacks']",199.0,33,33,33,Bellandur/Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,cupcake-bliss-kaikondrahalli-bellandursarjapur
Slurpy Shakes,59615,1,Bellandur Sarjapur,4.5,"['Beverages', 'Ice Cream', 'Desserts']",200.0,31,31,31,Bellandur/Sarjapur,60% off | Use DEAL60,Percentage,RESTAURANT,0.0,,slurpy-shake-rjapur-main-rd-kaikondrahalli-bellandursarjapur
Indiana Burgers,59797,1,Bellandur Sarjapur,4.2,"['American', 'Fast Food', 'Beverages', 'Healthy Food']",150.0,31,31,31,Bellandur/Sarjapur,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,indiana-burgers-kaikondrahalli-bellandursarjapur
Fries Box,244648,1,HSR,--,"['American', 'Continental']",250.0,29,29,29,HSR,,,,28.0,,fries-box-hsr-hsr
Baskin Robbins,28981,1,HSR,4.5,['Desserts'],200.0,26,26,26,27th Main,20% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,baskin-robbins-hsr-hsr
XO Belgian Waffle,79027,1,HSR,4.4,['Desserts'],250.0,30,30,30,HSR Layout,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,xo-belgian-waffle-hbr-layout-kammanahallikalyan-nagar
FALOODA PALACE,344745,1,HSR,--,"['Beverages', 'Desserts']",360.0,30,30,30,HSR,30% off on orders above ₹200,Percentage,RESTAURANT,28.0,,falooda-palace-hsr-hsr
Deccan Biryani House,286428,1,HSR,4.4,"['Biryani', 'South Indian', 'Hyderabadi', 'Coastal', 'Desserts', 'Combo', 'Fast Food', 'Kerala', 'Sri Lankan', 'Chettinad']",350.0,34,34,34,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,colombo-tea-house-hsr-hsr
Village Donne Biryani,290584,1,HSR,3.1,['Biryani'],260.0,28,28,28,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,village-donne-biryani-hsr-hsr
Great Indian Khichdi,246632,1,HSR,4.4,"['Indian', 'Home Food', 'Healthy Food']",200.0,29,29,29,"24th Cross Road,Sector 2",50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,great-indian-khichdi-hsr-hsr
BIRYANI HOUSE,335758,1,HSR,--,"['Biryani', 'Continental', 'Snacks', 'Beverages', 'Desserts']",300.0,28,28,28,HSR,20% off on orders above ₹300,Percentage,RESTAURANT,28.0,,biryani-house-hsr-hsr
Tea House,235158,1,HSR,4.5,['Indian'],200.0,36,36,36,HSR,15% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,tea-house-hsr-hsr
HANUMANTHU PALAV(Non-Veg),290609,1,HSR,3.9,['Biryani'],250.0,30,30,30,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,hanumanthu-palav(non-veg)-hsr-hsr
NATI STYLE DONNE BIRYANI,290612,1,HSR,4.1,['Biryani'],250.0,30,30,30,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,nati-style-donne-biryani-hsr-hsr
Zippy Bowls,322379,1,HSR,4.7,"['Biryani', 'Chinese', 'Combo', 'Continental', 'Desserts', 'North Indian', 'Pan-Asian']",300.0,32,32,32,HSR,,,,28.0,,mind-bowling-hsr-hsr
Burger House,233226,1,HSR,--,"['Bakery', 'Beverages', 'Indian', 'Italian']",200.0,41,41,41,HSR,20% off on all orders,Percentage,RESTAURANT,28.0,,burger-house-hsr-hsr
Canteen Central,124852,1,HSR,4.2,"['Snacks', 'Fast Food', 'North Indian', 'South Indian']",200.0,29,29,29,24th main Parangipalya,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,zippy-hsr
Bobby's street food,261691,1,HSR,--,['Indian'],100.0,29,29,29,HSR,,,,28.0,,bobby's-street-food-hsr-hsr
Hungry Panda,312170,1,Bellandur Sarjapur,3.8,"['Asian', 'Chinese', 'Pan-Asian', 'Snacks']",250.0,32,32,32,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,hungry-panda-bellandur-sarjapur-bellandur-sarjapur-2
Hotel arogya,167081,1,HSR,4.3,"['North Indian', 'South Indian']",200.0,29,29,29,NEAR MARAMMA TEMPLE,,,,28.0,,hotel-arogya-hsr
MAHAPRASDHA,334810,1,Kudlu Gate,--,"['Sweets', 'Fast Food', 'Indian', 'Chinese']",250.0,36,36,36,Kudlu Gate,20% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,mahaprasdha-kudlu-gate-kudlu-gate
Burger King,57283,1,HSR,4.2,"['American', 'Fast Food']",350.0,43,43,43,"Ground floor , HSR layout Sectror  3",60% off | Use DEAL60,Percentage,RESTAURANT,28.0,,burger-king-ground-floor-hsr-layout-sectror-3-hsr
Bathinda Junction,22052,1,HSR,4.1,"['Punjabi', 'North Indian', 'Biryani']",250.0,33,33,33,24th Main,30% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,bathinda-junction-hsr-hsr
Shree Khana Khazana,17635,1,HSR,4.3,"['Indian', 'Rajasthani', 'North Indian', 'Punjabi', 'Beverages', 'Jain', 'Thalis', 'Combo']",350.0,38,38,38,Sector 4,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,shree-khana-khazana-hsr-hsr
gourmet kitchen,346899,1,Bellandur Sarjapur,--,"['Indian', 'Snacks']",300.0,36,36,36,Bellandur Sarjapur,,,,28.0,,gourmet-kitchen-bellandur-sarjapur-bellandur-sarjapur
Bajjis by gourmet kitchen,345721,1,Bellandur Sarjapur,--,"['Indian', 'Snacks']",200.0,28,28,28,Bellandur Sarjapur,,,,28.0,,bajjis-by-gourmet-kitchen-bellandur-sarjapur-bellandur-sarjapur
Moti Mahal Delux,644,1,HSR,3.9,"['Mughlai', 'North Indian', 'Chinese', 'Hyderabadi', 'Punjabi']",500.0,34,34,34,Sector 2,10% off | Use PARTY,Percentage,RESTAURANT,28.0,,moti-mahal-delux-sector-2-hsr
Balle Balle Kitchen,150397,1,HSR,--,"['North Indian', 'Mughlai', 'Chinese', 'Hyderabadi', 'Punjabi']",200.0,29,29,29,HSR,,,,28.0,,balle-balle-kitchen-hsr-hsr
FreshMenu,6907,1,HSR,4.0,"['Chinese', 'Continental', 'Italian', 'Mediterranean', 'Thai', 'Lebanese', 'American', 'Asian', 'Beverages', 'Bakery', 'Biryani', 'Cafe', 'Desserts', 'Mexican', 'North Indian', 'Salads', 'Pizzas']",250.0,38,38,38,HSR 3rd Sector,50% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,freshmenu-hsr-3rd-sector-hsr
Alice Kitchen,230985,1,Kudlu Gate,3.9,"['Indian', 'Kerala']",200.0,39,39,39,"OWNERS COURT EAST,KASAVANAHALLI",,,,28.0,,alice-kitchen-kasavanahalli-main-road-kasavanahalli-main-road
Fat2Fit Healthy Food,330068,1,HSR,--,['Healthy Food'],200.0,33,33,33,HSR,25% off on orders above ₹250,Percentage,RESTAURANT,28.0,,fat2fat-healthy-food-hsr-hsr
The Meal Story,246088,1,Bellandur Sarjapur,--,['North Indian'],400.0,31,31,31,Bellandur,,,,28.0,,the-meal-story-hsr-hsr
The Chilli Gully,205452,1,Bellandur Sarjapur,--,"['Chinese', 'Punjabi', 'North Indian']",500.0,27,27,27,Sarjapur Main Rd,20% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,the-chilli-gully-bellandur-sarjapur-bellandur-sarjapur
Kitchen Boy,238069,1,Bellandur Sarjapur,4.6,"['North Indian', 'Punjabi', 'Thalis', 'Chinese', 'Fast Food']",450.0,40,40,40,Sarjapur Main Rd,25% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,kitchen-boy-sarjapur-(do-not-use)-sarjapur-(do-not-use)
Crazy Bao,312286,1,Bellandur Sarjapur,3.7,"['Chinese', 'Pan-Asian', 'Asian', 'Snacks', 'Beverages']",200.0,34,34,34,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,crazy-bao-bellandur-sarjapur-bellandur-sarjapur-2
Husband's Kitchen,76929,1,Bellandur Sarjapur,4.4,"['Chinese', 'North Indian', 'Fast Food', 'Punjabi']",350.0,34,34,34,carmelaram,20% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,husbands-kitchen-bellandursarjapur-bellandursarjapur
Dhaba By Husbands Kitchen,321862,1,Bellandur Sarjapur,4.4,"['North Indian', 'Fast Food']",200.0,27,27,27,Haralur Road,10% off on orders above ₹149,Percentage,RESTAURANT,28.0,,dhaba-by-husbands-kitchen-bellandur-sarjapur-bellandur-sarjapur
GANESH FRUIT JUICE CENTER,295170,1,HSR,--,"['Beverages', 'Ice Cream', 'Juices']",99.0,34,34,34,HSR,,,,28.0,,ganesh-fruit-juice-center-hsr-hsr
99 Variety Dosa,295490,1,HSR,--,"['South Indian', 'Beverages']",99.0,40,40,40,HSR,,,,28.0,,99-variety-dosa-hsr-hsr
Bullet Biryani,313249,1,HSR,3.9,['Biryani'],280.0,39,39,39,HSR,,,,28.0,,bullet-biryani-hsr-hsr
Biryani Trip,255519,1,HSR,4.1,['Biryani'],350.0,35,35,35,HSR,20% off on all orders,Percentage,RESTAURANT,28.0,,biryani-trip-hsr-hsr
Paratha Envy,279021,1,HSR,4.4,"['North Indian', 'Mughlai', 'Punjabi']",280.0,49,49,49,HSR,20% off on all orders,Percentage,RESTAURANT,28.0,,paratha-envy-hsr-hsr
Pizza Hut,240736,1,Kudlu Gate,3.7,"['Fast Food', 'Pizzas']",350.0,41,41,41,Bommanahalli,50% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,pizza-hut-bommanahalli-kudlu-gate
Eat Retreat,243937,1,Bellandur Sarjapur,3.9,"['North Indian', 'Chinese', 'Tandoor', 'Street Food']",350.0,40,40,40,Bellandur Sarjapur,20% off on orders above ₹299,Percentage,RESTAURANT,28.0,,eat-retreat-bellandur-sarjapur-bellandur-sarjapur
Orchard Fresh - Natural Ice creams & Kulfi's,38640,1,Bellandur Sarjapur,--,"['Ice Cream', 'Desserts']",300.0,27,27,27,Bellandur Sarjapur,15% off on orders above ₹199,Percentage,RESTAURANT,28.0,,orchard-fresh-arekere-arekere
99 Variety Dosa and Pav Bhaji,183763,1,HSR,4.1,"['South Indian', 'Snacks', 'Fast Food']",200.0,37,37,37,"HSR,18TH CROSS HSR LAYOUT 3RD SECTOR",30% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,99-varieties-dosa-pav-bhaji-hsr18th-cross-hsr-layout-3rd-sector-hsr
Mama Mia! - Italian Ice Creams,184129,1,HSR,4.2,"['Ice Cream', 'Desserts', 'Bakery', 'Sweets']",200.0,28,28,28,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,mama-mia-hsr
Brownie Heaven,316184,1,HSR,4.6,['Desserts'],200.0,29,29,29,HSR,15% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,brownie-heaven-hsr-hsr
Kachori Kafe,26647,1,HSR,3.8,"['North Indian', 'Rajasthani']",400.0,34,34,34,22nd Cross,,,,28.0,,kachori-kafe-hsr-hsr
Kaati Zone Rolls and Wraps,76251,1,HSR,4.4,"['Fast Food', 'Beverages', 'Bengali', 'Biryani', 'Indian', 'North Indian', 'Snacks', 'Street Food', 'Healthy Food']",150.0,34,34,34,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,kz-mini-rolls-koramangala-1-koramangala
WarmOven Cake & Desserts,27996,1,HSR,4.2,"['Bakery', 'Desserts', 'Ice Cream']",200.0,34,34,34,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,warm-oven-hsr-hsr
TFA The Food Adda,129046,1,HSR,4.1,"['Fast Food', 'North Indian', 'Chinese']",350.0,33,33,33,"Sector 2, HSR Layout",,,,28.0,,tfa-the-food-adda-btm
Smoodies,110402,1,HSR,4.3,"['Beverages', 'Healthy Food']",140.0,31,31,31,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,smoodies-marathahalli
AUNTIE FUNG'S,308588,1,Bellandur Sarjapur,3.9,"['Asian', 'Chinese', 'Thai']",500.0,35,35,35,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,auntie-fung's-bellandur-sarjapur-bellandur-sarjapur
Biriyan,297429,1,HSR,4.4,['Indian'],260.0,43,43,43,Periamet,,,,28.0,,biriyan-hsr-hsr
Lassi Shop,28689,1,HSR,3.7,"['Beverages', 'Desserts', 'Snacks']",100.0,28,28,28,24th main,,,,28.0,,lassi-shop-hsr-hsr
Indori Zaika,42748,1,HSR,3.9,['North Indian'],250.0,44,44,44,HSR,20% off | Use SWIGGYIT,Percentage,RESTAURANT,0.0,,indori-zaika-hsr-hsr
ABSOLUTE RICE BOWL FACTORY,266418,1,Bellandur Sarjapur,--,"['Indian', 'North Indian', 'Chinese', 'Beverages', 'Juices', 'Desserts']",149.0,35,35,35,kasavanahalli main road,25% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,absolute-rice-bowl-factory-bellandur-sarjapur-bellandur-sarjapur
Ludos Pizza,303588,1,HSR,3.9,"['Pizzas', 'Italian', 'Continental', 'Fast Food']",400.0,40,40,40,HSR,25% off on all orders,Percentage,RESTAURANT,28.0,,ludos-pizza-hsr-hsr
Gunpowder Idli,332484,1,HSR,--,['South Indian'],300.0,38,38,38,HSR,,,,28.0,,"gunpowder-idli-sanjay-nagar,-new-bel-road-sanjay-nagar,-new-bel-road"
GUNTUR CHILLI,332641,1,HSR,4.2,['South Indian'],350.0,37,37,37,HSR,60% off | Use DEAL60,Percentage,RESTAURANT,28.0,,guntur-chilli-hsr-hsr
Biryani Khazana,203786,1,HSR,4.3,['Biryani'],400.0,38,38,38,HSR,50% off on all orders,Percentage,RESTAURANT,28.0,,biryani-khazana-hsr-hsr
Sandwich Point,262749,1,HSR,4.2,['Indian'],99.0,38,38,38,HSR,50% off on all orders,Percentage,RESTAURANT,28.0,,sandwich-point-hsr-hsr
Punjabi Phulka,45336,1,Bellandur Sarjapur,--,['North Indian'],250.0,42,42,42,Kasavanahalli,30% off on all orders,Percentage,RESTAURANT,28.0,,punjabi-phulka-marathalli-marathahalli
Arya's Kitchens,181514,1,HSR,3.7,"['Maharashtrian', 'North Indian', 'Chinese']",300.0,40,40,40,HSR,30% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,aryas-kitchens-hsr
Anju's kitchen,324328,1,Bellandur Sarjapur,--,"['North Indian', 'Punjabi']",250.0,40,40,40,Bellandur Sarjapur,30% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,anju's-kitchen-bellandur-sarjapur-bellandur-sarjapur
MH09,344110,1,HSR,--,"['Snacks', 'Fast Food', 'Beverages']",400.0,37,37,37,HSR,30% off on orders above ₹189,Percentage,RESTAURANT,28.0,,mh09-hsr-hsr
MANORAMAA KITCHEN,257236,1,HSR,--,"['Indian', 'Biryani', 'North Indian', 'Chinese', 'Tandoor', 'Pastas', 'Salads', 'Beverages', 'Desserts']",300.0,30,30,30,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,manoramaa-kitchen-hsr-hsr
NAMMA ADDA,328222,1,HSR,--,['Indian'],350.0,43,43,43,HSR,,,,28.0,,namma-adda-hsr-hsr
Jamshedpur chats and golgappa,216876,1,HSR,4.2,"['North Indian', 'Chaat']",200.0,30,30,30,HSR Layout,,,,28.0,,jamshedpur-chats-and-golgappa-hsr-hsr
Royale Rolls,280767,1,Koramangala,4.0,['Continental'],200.0,38,38,38,Koramangala,50% off on all orders,Percentage,RESTAURANT,28.0,,royale-rolls-koramangala-koramangala-2
Bowl It,316383,1,HSR,--,"['Salads', 'Desserts', 'Italian']",300.0,37,37,37,HSR,10% off on orders above ₹149,Percentage,RESTAURANT,28.0,,bowl-it-hsr-hsr
 OliveU.Fit,304164,1,HSR,--,['Beverages'],300.0,35,35,35,HSR,10% off on orders above ₹149,Percentage,RESTAURANT,28.0,,o.live.u-hsr-hsr
Burgermeister,304156,1,HSR,4.3,"['American', 'Fast Food', 'Beverages']",300.0,38,38,38,HSR,10% off on orders above ₹149,Percentage,RESTAURANT,28.0,,oh-my!-burger-hsr-hsr
Onesta,336826,1,HSR,3.8,"['Italian', 'Desserts', 'Pizzas']",200.0,36,36,36,"1st Sector, HSR",60% off | Use DEAL60,Percentage,RESTAURANT,28.0,,onesta-4-1st-sector-hsr-hsr
Chai Point,10306,1,HSR,4.4,"['Bakery', 'Cafe', 'Combo', 'Beverages', 'Maharashtrian', 'Snacks', 'Street Food', 'South Indian', 'Punjabi', 'Fast Food']",150.0,28,28,28,5th Main,50% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,chai-point-5th-main-hsr
Royal Punjab Veg,329950,1,HSR,--,"['Chinese', 'North Indian', 'Punjabi', 'Tandoor']",349.0,30,30,30,HSR,,,,28.0,,royal-punjab-veg-hsr-hsr
Paratha Singh,303559,1,HSR,--,"['Beverages', 'Desserts', 'Fast Food']",200.0,30,30,30,HSR,,,,28.0,,lassiwallah-hsr-hsr
Lassiwallah,303561,1,HSR,4.2,['Indian'],200.0,43,43,43,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,paratha-singh-hsr-hsr
MEMES AND MEMORIES,293517,1,HSR,--,"['Indian', 'Fast Food', 'Chinese']",250.0,43,43,43,HSR,30% off on orders above ₹199,Percentage,RESTAURANT,28.0,,memes-and-memories-hsr-hsr
"Cupcake Noggins - Cakes,Pastries and Desserts",19087,1,Bellandur Sarjapur,4.3,"['Desserts', 'Bakery', 'Pizzas', 'Snacks']",150.0,25,25,25,27th Main Sector 1,,,,28.0,,cupcake-noggins-27th-main-hsr
CUPPA REDEFINED,256138,1,HSR,4.3,"['American', 'Continental', 'Beverages', 'Desserts']",300.0,37,37,37,HSR,,,,28.0,,cuppa-redefined-hsr-hsr
M M Restaurant,104348,1,HSR,--,"['Chinese', 'North Indian', 'Fast Food', 'Hyderabadi']",350.0,30,30,30,HSR,,,,28.0,,m-m-restaurant-hsr
South Briyani kitchen,335588,1,HSR,--,['Indian'],350.0,31,31,31,HSR,40% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,south-briyani-kitchen-hsr-hsr
Cafe Mondo,20647,1,HSR,--,"['Italian', 'Chinese', 'Pizzas']",500.0,45,45,45,HSR sector 1,,,,28.0,,cafe-mondo-hsr-hsr
Paratha Meal co,329435,1,HSR,4.3,['Indian'],250.0,39,39,39,HSR,50% off on all orders,Percentage,RESTAURANT,28.0,,paratha-meal-co-hsr-hsr
The Golden Thali,213932,1,HSR,4.3,"['Indian', 'North Indian']",200.0,37,37,37,HSR,50% off on all orders,Percentage,RESTAURANT,28.0,,the-golden-thali-hsr-hsr
Paratha Maharaj,203785,1,Kudlu Gate,4.4,"['North Indian', 'Punjabi']",200.0,43,43,43,Kudlu Gate,50% off on all orders,Percentage,RESTAURANT,28.0,,paratha-maharaj-kudlu-gate-kudlu-gate
Paradise Biryani,233815,1,HSR,3.8,"['Biryani', 'Kebabs']",400.0,38,38,38,Sector 4,50% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,paradise-biryani-sector-4-hsr
Matka Kulfi,335284,1,HSR,--,['Ice Cream'],200.0,30,30,30,HSR,,,,28.0,,matka-kulfi-hsr-hsr
Fresh Cane Juice,335264,1,HSR,--,"['Indian', 'Juices']",200.0,38,38,38,HSR,,,,28.0,,fresh-cane-juice-hsr-hsr
BTC (Bathinda Thali Company),344859,1,HSR,--,"['Chinese', 'North Indian']",300.0,31,31,31,HSR,60% off | Use DEAL60,Percentage,RESTAURANT,28.0,,btc-(bathinda-thali-company)-hsr-hsr
Roll Rutba,313824,1,HSR,4.0,"['Fast Food', 'Beverages']",200.0,38,38,38,Mangammanapalya,50% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,roll-rutba-hsr-hsr
The Game of Paratha,313833,1,HSR,--,['Indian'],200.0,41,41,41,Mangammanapalya,40% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,the-game-of-paratha-hsr-hsr
The Momo Ministry,310546,1,HSR,3.9,['Chinese'],250.0,40,40,40,Mangammanapalya,40% off | Use SWIGGYIT,Percentage,RESTAURANT,28.0,,the-momo-ministry-hsr-hsr
